latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
45.478374280555556,9.229221519444444,191.123,5.77500,249,2024,10.769
45.478374280555556,9.229221519444444,191.123,5.78333,249,2024,10.746
45.478374280555556,9.229221522222222,191.1229,5.79167,249,2024,10.733
45.478374280555556,9.229221522222222,191.1229,5.80000,249,2024,10.705
45.47837427777778,9.229221525,191.123,5.80833,249,2024,10.713
45.47837427777778,9.229221525,191.123,5.81667,249,2024,10.720
45.47837427777778,9.229221525,191.123,5.82500,249,2024,10.770
45.47837427777778,9.229221527777776,191.1229,5.83333,249,2024,10.773
45.47837427777778,9.229221527777776,191.1229,5.84167,249,2024,10.735
45.47837427777778,9.229221527777776,191.1228,5.85000,249,2024,10.745
45.47837427777778,9.229221527777776,191.1228,5.85833,249,2024,10.746
45.47837427777778,9.229221527777776,191.1227,5.86667,249,2024,10.827
45.47837427777778,9.229221527777776,191.1226,5.87500,249,2024,10.853
45.47837427777778,9.229221527777776,191.1225,5.88333,249,2024,10.887
45.47837427777778,9.229221530555556,191.1225,5.89167,249,2024,10.860
45.47837427777778,9.229221530555556,191.1225,5.90000,249,2024,10.835
45.47837427777778,9.229221530555556,191.1224,5.90833,249,2024,10.834
45.47837427777778,9.229221530555556,191.1223,5.91667,249,2024,10.833
45.47837427777778,9.229221530555556,191.1222,5.92500,249,2024,10.849
45.47837427777778,9.229221530555556,191.1222,5.93333,249,2024,10.884
45.47837427777778,9.229221530555556,191.1221,5.94167,249,2024,11.041
45.47837427777778,9.229221533333334,191.1221,5.95000,249,2024,11.086
45.47837427777778,9.229221533333334,191.122,5.95833,249,2024,11.042
45.47837427777778,9.229221533333334,191.122,5.96667,249,2024,11.070
45.47837427777778,9.229221536111112,191.122,5.97500,249,2024,11.109
45.47837427777778,9.229221536111112,191.1219,5.98333,249,2024,11.113
45.47837427777778,9.229221536111112,191.122,5.99167,249,2024,11.111
45.47837427777778,9.229221536111112,191.122,6.00000,249,2024,11.001
45.47837427777778,9.229221536111112,191.122,6.00833,249,2024,10.992
45.47837427777778,9.229221536111112,191.122,6.01667,249,2024,10.956
45.47837427777778,9.229221536111112,191.1219,6.02500,249,2024,10.941
45.47837427777778,9.229221536111112,191.1218,6.03333,249,2024,10.968
45.478374275,9.229221536111112,191.1218,6.04167,249,2024,11.008
45.478374275,9.229221538888888,191.1217,6.05000,249,2024,10.998
45.478374275,9.229221538888888,191.1216,6.05833,249,2024,11.005
45.478374275,9.229221538888888,191.1214,6.06667,249,2024,10.972
45.478374275,9.229221538888888,191.1213,6.07500,249,2024,10.982
45.478374275,9.229221538888888,191.1212,6.08333,249,2024,10.985
45.478374275,9.229221538888888,191.1212,6.09167,249,2024,11.021
45.478374275,9.229221538888888,191.1211,6.10000,249,2024,10.965
45.478374275,9.229221538888888,191.121,6.10833,249,2024,10.927
45.478374275,9.229221541666666,191.1209,6.11667,249,2024,10.914
45.478374275,9.229221541666666,191.1209,6.12500,249,2024,10.920
45.478374275,9.229221541666666,191.1209,6.13333,249,2024,10.923
45.478374275,9.229221541666666,191.1209,6.14167,249,2024,10.948
45.478374275,9.229221541666666,191.1208,6.15000,249,2024,10.928
45.478374275,9.229221541666666,191.1207,6.15833,249,2024,10.899
45.478374275,9.229221541666666,191.1207,6.16667,249,2024,10.890
45.47837427777778,9.229221541666666,191.1206,6.17500,249,2024,10.860
45.47837427777778,9.229221538888888,191.1206,6.18333,249,2024,10.874
45.47837427777778,9.229221538888888,191.1205,6.19167,249,2024,10.855
45.47837427777778,9.229221536111112,191.1204,6.20000,249,2024,10.880
45.47837427777778,9.229221536111112,191.1202,6.20833,249,2024,10.862
45.47837427777778,9.229221536111112,191.1201,6.21667,249,2024,10.832
45.478374280555556,9.229221533333334,191.12,6.22500,249,2024,10.853
45.478374280555556,9.229221533333334,191.1199,6.23333,249,2024,10.927
45.478374280555556,9.229221533333334,191.1199,6.24167,249,2024,10.908
45.478374280555556,9.229221533333334,191.1199,6.25000,249,2024,10.886
45.478374280555556,9.229221533333334,191.1199,6.25833,249,2024,10.895
45.478374280555556,9.229221533333334,191.1198,6.26667,249,2024,10.909
45.478374280555556,9.229221533333334,191.1196,6.27500,249,2024,10.826
45.478374283333345,9.229221533333334,191.1195,6.28333,249,2024,10.902
45.478374283333345,9.229221533333334,191.1193,6.29167,249,2024,10.972
45.478374283333345,9.229221533333334,191.1192,6.30000,249,2024,11.038
45.478374283333345,9.229221533333334,191.1191,6.30833,249,2024,11.077
45.478374283333345,9.229221530555556,191.119,6.31667,249,2024,11.087
45.478374283333345,9.229221530555556,191.119,6.32500,249,2024,11.074
45.478374283333345,9.229221530555556,191.119,6.33333,249,2024,11.069
45.478374283333345,9.229221530555556,191.1189,6.34167,249,2024,11.021
45.478374283333345,9.229221530555556,191.1188,6.35000,249,2024,11.020
45.478374283333345,9.229221533333334,191.1186,6.35833,249,2024,10.957
45.478374283333345,9.229221533333334,191.1184,6.36667,249,2024,10.989
45.478374283333345,9.229221533333334,191.1182,6.37500,249,2024,10.936
45.478374283333345,9.229221533333334,191.118,6.38333,249,2024,10.925
45.478374286111105,9.229221533333334,191.1178,6.39167,249,2024,10.893
45.478374286111105,9.229221536111112,191.1176,6.40000,249,2024,10.936
45.478374286111105,9.229221536111112,191.1174,6.40833,249,2024,10.984
45.478374286111105,9.229221536111112,191.1172,6.41667,249,2024,10.959
45.478374286111105,9.229221536111112,191.117,6.42500,249,2024,10.939
45.478374286111105,9.229221536111112,191.1168,6.43333,249,2024,10.944
45.478374286111105,9.229221538888888,191.1167,6.44167,249,2024,10.965
45.478374286111105,9.229221538888888,191.1164,6.45000,249,2024,10.983
45.478374286111105,9.229221538888888,191.1163,6.45833,249,2024,10.956
45.478374286111105,9.229221538888888,191.1161,6.46667,249,2024,10.938
45.478374286111105,9.229221538888888,191.1159,6.47500,249,2024,10.924
45.478374286111105,9.229221541666666,191.1158,6.48333,249,2024,10.916
45.478374286111105,9.229221541666666,191.1156,6.49167,249,2024,10.923
45.478374286111105,9.229221544444442,191.1156,6.50000,249,2024,10.885
45.478374286111105,9.229221544444442,191.1155,6.50833,249,2024,10.892
45.478374286111105,9.229221547222222,191.1154,6.51667,249,2024,10.986
45.478374286111105,9.229221547222222,191.1154,6.52500,249,2024,10.986
45.478374286111105,9.22922155,191.1153,6.53333,249,2024,10.976
45.478374286111105,9.22922155,191.1152,6.54167,249,2024,10.924
45.478374286111105,9.229221552777778,191.1151,6.55000,249,2024,10.943
45.478374288888894,9.229221552777778,191.115,6.55833,249,2024,10.930
45.478374288888894,9.229221555555554,191.115,6.56667,249,2024,10.943
45.478374288888894,9.229221558333334,191.1149,6.57500,249,2024,10.927
45.478374288888894,9.229221558333334,191.1147,6.58333,249,2024,11.090
45.478374288888894,9.229221561111109,191.1147,6.59167,249,2024,11.099
45.478374288888894,9.229221561111109,191.1147,6.60000,249,2024,11.132
45.478374288888894,9.229221563888888,191.1147,6.60833,249,2024,11.117
45.478374288888894,9.229221563888888,191.1147,6.61667,249,2024,11.118
45.478374288888894,9.229221563888888,191.1146,6.62500,249,2024,11.187
45.478374288888894,9.229221566666666,191.1146,6.63333,249,2024,11.131
45.478374291666675,9.229221566666666,191.1146,6.64167,249,2024,11.155
45.478374291666675,9.229221566666666,191.1147,6.65000,249,2024,11.086
45.478374291666675,9.229221569444444,191.1147,6.65833,249,2024,11.070
45.478374291666675,9.229221569444444,191.1146,6.66667,249,2024,11.083
45.478374288888894,9.22922157222222,191.1146,6.67500,249,2024,11.144
45.478374288888894,9.22922157222222,191.1147,6.68333,249,2024,11.151
45.478374291666675,9.22922157222222,191.1147,6.69167,249,2024,11.152
45.478374291666675,9.229221575,191.1148,6.70000,249,2024,11.159
45.478374291666675,9.229221575,191.1149,6.70833,249,2024,11.179
45.478374291666675,9.229221577777778,191.1151,6.71667,249,2024,11.110
45.478374291666675,9.229221577777778,191.1152,6.72500,249,2024,11.139
45.478374291666675,9.229221580555556,191.1152,6.73333,249,2024,11.173
45.478374291666675,9.229221580555556,191.1154,6.74167,249,2024,11.219
45.478374291666675,9.229221580555556,191.1155,6.75000,249,2024,11.177
45.478374291666675,9.229221580555556,191.1156,6.75833,249,2024,11.206
45.478374291666675,9.229221580555556,191.1156,6.76667,249,2024,11.200
45.478374291666675,9.229221577777778,191.1156,6.77500,249,2024,11.138
45.478374291666675,9.229221577777778,191.1156,6.78333,249,2024,11.111
45.478374291666675,9.229221577777778,191.1156,6.79167,249,2024,11.088
45.478374291666675,9.229221580555556,191.1156,6.80000,249,2024,11.090
45.478374291666675,9.229221580555556,191.1157,6.80833,249,2024,11.134
45.478374291666675,9.229221580555556,191.1157,6.81667,249,2024,11.155
45.478374291666675,9.229221580555556,191.1157,6.82500,249,2024,11.200
45.478374291666675,9.229221580555556,191.1158,6.83333,249,2024,11.169
45.478374291666675,9.229221583333333,191.1158,6.84167,249,2024,11.189
45.478374291666675,9.229221583333333,191.1157,6.85000,249,2024,11.218
45.478374291666675,9.229221583333333,191.1157,6.85833,249,2024,11.242
45.478374291666675,9.229221583333333,191.1158,6.86667,249,2024,11.319
45.478374291666675,9.22922158611111,191.1158,6.87500,249,2024,11.301
45.478374291666675,9.22922158611111,191.1158,6.88333,249,2024,11.272
45.478374291666675,9.22922158611111,191.1156,6.89167,249,2024,11.298
45.478374291666675,9.229221583333333,191.1155,6.90000,249,2024,11.323
45.478374291666675,9.229221583333333,191.1154,6.90833,249,2024,11.290
45.478374291666675,9.229221583333333,191.1153,6.91667,249,2024,11.313
45.478374291666675,9.229221583333333,191.1153,6.92500,249,2024,11.301
45.478374291666675,9.229221583333333,191.1152,6.93333,249,2024,11.299
45.478374291666675,9.229221580555556,191.1152,6.94167,249,2024,11.322
45.478374291666675,9.229221580555556,191.1151,6.95000,249,2024,11.318
45.478374291666675,9.229221580555556,191.1151,6.95833,249,2024,11.346
45.478374291666675,9.229221577777778,191.1151,6.96667,249,2024,11.308
45.478374291666675,9.229221577777778,191.1151,6.97500,249,2024,11.271
45.478374291666675,9.229221575,191.1151,6.98333,249,2024,11.228
45.478374291666675,9.229221575,191.1151,6.99167,249,2024,11.218
45.478374291666675,9.229221575,191.1151,7.00000,249,2024,11.203
45.478374291666675,9.22922157222222,191.115,7.00833,249,2024,11.171
45.478374291666675,9.22922157222222,191.115,7.01667,249,2024,11.162
45.478374291666675,9.22922157222222,191.1149,7.02500,249,2024,11.130
45.478374291666675,9.229221569444444,191.1149,7.03333,249,2024,11.089
45.478374291666675,9.229221569444444,191.1148,7.04167,249,2024,11.120
45.478374291666675,9.229221569444444,191.1149,7.05000,249,2024,11.126
45.478374291666675,9.22922157222222,191.115,7.05833,249,2024,11.149
45.478374291666675,9.22922157222222,191.1151,7.06667,249,2024,11.207
45.478374291666675,9.22922157222222,191.1153,7.07500,249,2024,11.196
45.478374291666675,9.229221575,191.1154,7.08333,249,2024,11.173
45.478374291666675,9.229221575,191.1156,7.09167,249,2024,11.178
45.478374291666675,9.229221577777778,191.1157,7.10000,249,2024,11.204
45.478374291666675,9.229221577777778,191.1158,7.10833,249,2024,11.181
45.478374291666675,9.229221577777778,191.1159,7.11667,249,2024,11.208
45.478374291666675,9.229221577777778,191.116,7.12500,249,2024,11.260
45.478374291666675,9.229221577777778,191.116,7.13333,249,2024,11.195
45.478374291666675,9.229221580555556,191.1161,7.14167,249,2024,11.208
45.478374291666675,9.229221580555556,191.1161,7.15000,249,2024,11.196
45.478374291666675,9.229221580555556,191.1162,7.15833,249,2024,11.249
45.478374291666675,9.229221580555556,191.1162,7.16667,249,2024,11.231
45.478374291666675,9.229221583333333,191.1163,7.17500,249,2024,11.215
45.478374291666675,9.229221583333333,191.1163,7.18333,249,2024,11.168
45.478374291666675,9.229221583333333,191.1164,7.19167,249,2024,11.160
45.478374291666675,9.22922158611111,191.1165,7.20000,249,2024,11.198
45.478374291666675,9.22922158611111,191.1165,7.20833,249,2024,11.164
45.478374291666675,9.22922158611111,191.1165,7.21667,249,2024,11.133
45.478374291666675,9.229221588888887,191.1166,7.22500,249,2024,11.165
45.478374291666675,9.229221588888887,191.1166,7.23333,249,2024,11.153
45.478374291666675,9.229221591666667,191.1167,7.24167,249,2024,11.147
45.478374291666675,9.229221591666667,191.1169,7.25000,249,2024,11.193
45.478374291666675,9.229221591666667,191.117,7.25833,249,2024,11.197
45.478374291666675,9.229221594444445,191.1172,7.26667,249,2024,11.225
45.478374291666675,9.229221594444445,191.1173,7.27500,249,2024,11.193
45.478374291666675,9.229221594444445,191.1174,7.28333,249,2024,11.148
45.478374291666675,9.229221594444445,191.1175,7.29167,249,2024,11.218
45.478374291666675,9.229221594444445,191.1176,7.30000,249,2024,11.254
45.478374291666675,9.229221597222223,191.1176,7.30833,249,2024,11.297
45.478374291666675,9.229221597222223,191.1176,7.31667,249,2024,11.311
45.478374291666675,9.229221597222223,191.1176,7.32500,249,2024,11.286
45.478374291666675,9.229221597222223,191.1176,7.33333,249,2024,11.253
45.478374291666675,9.229221597222223,191.1176,7.34167,249,2024,11.254
45.478374291666675,9.229221597222223,191.1176,7.35000,249,2024,11.221
45.478374291666675,9.229221597222223,191.1176,7.35833,249,2024,11.180
45.478374291666675,9.229221597222223,191.1177,7.36667,249,2024,11.221
45.478374291666675,9.229221597222223,191.1177,7.37500,249,2024,11.237
45.478374291666675,9.229221597222223,191.1178,7.38333,249,2024,11.375
45.47837429444445,9.229221597222223,191.1178,7.39167,249,2024,11.361
45.47837429444445,9.229221597222223,191.1179,7.40000,249,2024,11.267
45.47837429444445,9.229221597222223,191.118,7.40833,249,2024,11.239
45.47837429444445,9.229221597222223,191.1181,7.41667,249,2024,11.267
45.47837429444445,9.229221597222223,191.1182,7.42500,249,2024,11.309
45.47837429444445,9.229221597222223,191.1184,7.43333,249,2024,11.305
45.47837429444445,9.229221597222223,191.1186,7.44167,249,2024,11.338
45.47837429444445,9.229221597222223,191.1188,7.45000,249,2024,11.307
45.47837429444445,9.229221599999999,191.1189,7.45833,249,2024,11.191
45.47837429444445,9.229221599999999,191.1191,7.46667,249,2024,11.191
45.47837429444445,9.229221599999999,191.1192,7.47500,249,2024,11.180
45.47837429444445,9.229221599999999,191.1193,7.48333,249,2024,11.181
45.47837429444445,9.229221599999999,191.1194,7.49167,249,2024,11.164
45.47837429444445,9.229221599999999,191.1195,7.50000,249,2024,11.179
45.47837429444445,9.229221599999999,191.1196,7.50833,249,2024,11.127
45.47837429444445,9.22922160277778,191.1198,7.51667,249,2024,11.109
45.478374297222224,9.22922160277778,191.1199,7.52500,249,2024,11.166
45.478374297222224,9.22922160277778,191.12,7.53333,249,2024,11.127
45.478374297222224,9.22922160277778,191.1201,7.54167,249,2024,11.154
45.478374297222224,9.229221605555555,191.1203,7.55000,249,2024,11.207
45.478374297222224,9.229221605555555,191.1205,7.55833,249,2024,11.137
45.478374297222224,9.229221605555555,191.1206,7.56667,249,2024,11.050
45.478374297222224,9.229221605555555,191.1208,7.57500,249,2024,11.094
45.478374297222224,9.229221605555555,191.121,7.58333,249,2024,11.161
45.478374297222224,9.229221605555555,191.1211,7.59167,249,2024,11.105
45.478374297222224,9.229221605555555,191.1212,7.60000,249,2024,11.142
45.478374297222224,9.229221608333333,191.1214,7.60833,249,2024,11.107
45.478374297222224,9.229221608333333,191.1216,7.61667,249,2024,11.114
45.478374297222224,9.229221608333333,191.1218,7.62500,249,2024,11.073
45.478374297222224,9.229221608333333,191.122,7.63333,249,2024,11.048
45.478374297222224,9.229221608333333,191.1221,7.64167,249,2024,10.941
45.478374297222224,9.229221608333333,191.1222,7.65000,249,2024,10.892
45.478374297222224,9.229221608333333,191.1223,7.65833,249,2024,10.943
45.478374297222224,9.229221608333333,191.1224,7.66667,249,2024,10.958
45.478374297222224,9.229221608333333,191.1224,7.67500,249,2024,10.968
45.478374297222224,9.229221608333333,191.1224,7.68333,249,2024,10.925
45.478374297222224,9.229221608333333,191.1224,7.69167,249,2024,10.914
45.478374297222224,9.229221608333333,191.1224,7.70000,249,2024,10.869
45.478374297222224,9.229221608333333,191.1225,7.70833,249,2024,10.895
45.478374297222224,9.229221608333333,191.1226,7.71667,249,2024,10.853
45.478374297222224,9.229221608333333,191.1227,7.72500,249,2024,10.839
45.478374297222224,9.229221608333333,191.1229,7.73333,249,2024,10.810
45.478374297222224,9.229221608333333,191.1231,7.74167,249,2024,10.819
45.478374297222224,9.229221608333333,191.1233,7.75000,249,2024,10.788
45.478374297222224,9.229221605555555,191.1234,7.75833,249,2024,10.751
45.478374297222224,9.229221605555555,191.1235,7.76667,249,2024,10.705
45.478374297222224,9.229221605555555,191.1236,7.77500,249,2024,10.660
45.478374297222224,9.229221605555555,191.1237,7.78333,249,2024,10.711
45.478374297222224,9.229221605555555,191.1238,7.79167,249,2024,10.677
45.478374297222224,9.229221605555555,191.1238,7.80000,249,2024,10.702
45.478374297222224,9.229221605555555,191.1239,7.80833,249,2024,10.721
45.478374297222224,9.229221605555555,191.124,7.81667,249,2024,10.684
45.478374297222224,9.229221605555555,191.124,7.82500,249,2024,10.641
45.478374297222224,9.229221608333333,191.124,7.83333,249,2024,10.693
45.478374297222224,9.229221608333333,191.1241,7.84167,249,2024,10.702
45.478374297222224,9.229221608333333,191.1241,7.85000,249,2024,10.668
45.478374297222224,9.229221608333333,191.1241,7.85833,249,2024,10.703
45.478374297222224,9.229221608333333,191.1241,7.86667,249,2024,10.633
45.478374297222224,9.229221608333333,191.1241,7.87500,249,2024,10.628
45.478374297222224,9.229221608333333,191.1241,7.88333,249,2024,10.641
45.478374297222224,9.229221608333333,191.1242,7.89167,249,2024,10.577
45.478374297222224,9.229221608333333,191.1242,7.90000,249,2024,10.640
45.478374297222224,9.229221611111111,191.1242,7.90833,249,2024,10.603
45.478374297222224,9.229221611111111,191.1242,7.91667,249,2024,10.603
45.4783743,9.229221608333333,191.1243,7.92500,249,2024,10.535
45.4783743,9.229221608333333,191.1243,7.93333,249,2024,10.491
45.4783743,9.229221611111111,191.1244,7.94167,249,2024,10.490
45.4783743,9.229221611111111,191.1244,7.95000,249,2024,10.552
45.4783743,9.229221611111111,191.1245,7.95833,249,2024,10.526
45.4783743,9.229221611111111,191.1245,7.96667,249,2024,10.524
45.4783743,9.229221611111111,191.1245,7.97500,249,2024,10.512
45.4783743,9.229221611111111,191.1245,7.98333,249,2024,10.528
45.4783743,9.229221611111111,191.1246,7.99167,249,2024,10.550
45.4783743,9.229221611111111,191.1246,8.00000,249,2024,10.582
45.478374297222224,9.229221611111111,191.1246,8.00833,249,2024,10.595
45.478374297222224,9.229221611111111,191.1246,8.01667,249,2024,10.532
45.478374297222224,9.229221611111111,191.1247,8.02500,249,2024,10.525
45.478374297222224,9.229221611111111,191.1248,8.03333,249,2024,10.566
45.4783743,9.229221611111111,191.1249,8.04167,249,2024,10.542
45.4783743,9.229221611111111,191.1249,8.05000,249,2024,10.554
45.4783743,9.229221613888889,191.125,8.05833,249,2024,10.567
45.4783743,9.229221613888889,191.125,8.06667,249,2024,10.585
45.4783743,9.229221613888889,191.125,8.07500,249,2024,10.576
45.478374297222224,9.229221613888889,191.125,8.08333,249,2024,10.567
45.4783743,9.229221613888889,191.1249,8.09167,249,2024,10.644
45.4783743,9.229221613888889,191.1249,8.10000,249,2024,10.648
45.4783743,9.229221613888889,191.1249,8.10833,249,2024,10.652
45.4783743,9.229221613888889,191.1248,8.11667,249,2024,10.569
45.4783743,9.229221613888889,191.1248,8.12500,249,2024,10.543
45.4783743,9.229221613888889,191.1248,8.13333,249,2024,10.534
45.4783743,9.229221613888889,191.1248,8.14167,249,2024,10.605
45.4783743,9.229221613888889,191.1247,8.15000,249,2024,10.535
45.4783743,9.229221613888889,191.1247,8.15833,249,2024,10.535
45.4783743,9.229221613888889,191.1247,8.16667,249,2024,10.538
45.4783743,9.229221613888889,191.1247,8.17500,249,2024,10.595
45.4783743,9.229221613888889,191.1247,8.18333,249,2024,10.560
45.4783743,9.229221613888889,191.1248,8.19167,249,2024,10.466
45.4783743,9.229221613888889,191.1249,8.20000,249,2024,10.459
45.4783743,9.229221613888889,191.125,8.20833,249,2024,10.426
45.4783743,9.229221613888889,191.1251,8.21667,249,2024,10.434
45.4783743,9.229221613888889,191.1252,8.22500,249,2024,10.387
45.4783743,9.229221613888889,191.1253,8.23333,249,2024,10.307
45.4783743,9.229221613888889,191.1254,8.24167,249,2024,10.252
45.4783743,9.229221613888889,191.1255,8.25000,249,2024,10.346
45.4783743,9.229221613888889,191.1256,8.25833,249,2024,10.345
45.4783743,9.229221613888889,191.1257,8.26667,249,2024,10.276
45.4783743,9.229221613888889,191.1257,8.27500,249,2024,10.304
45.4783743,9.229221611111111,191.1258,8.28333,249,2024,10.304
45.4783743,9.229221611111111,191.1259,8.29167,249,2024,10.244
45.4783743,9.229221611111111,191.126,8.30000,249,2024,10.262
45.4783743,9.229221611111111,191.126,8.30833,249,2024,10.294
45.4783743,9.229221611111111,191.126,8.31667,249,2024,10.330
45.4783743,9.229221611111111,191.1261,8.32500,249,2024,10.305
45.4783743,9.229221611111111,191.1261,8.33333,249,2024,10.309
45.4783743,9.229221611111111,191.1262,8.34167,249,2024,10.313
45.47837430277778,9.229221611111111,191.1262,8.35000,249,2024,10.384
45.47837430277778,9.229221611111111,191.1263,8.35833,249,2024,10.448
45.47837430277778,9.229221611111111,191.1264,8.36667,249,2024,10.421
45.47837430277778,9.229221611111111,191.1264,8.37500,249,2024,10.381
45.47837430277778,9.229221611111111,191.1265,8.38333,249,2024,10.320
45.47837430277778,9.229221611111111,191.1266,8.39167,249,2024,10.318
45.47837430277778,9.229221611111111,191.1266,8.40000,249,2024,10.385
45.47837430277778,9.229221611111111,191.1266,8.40833,249,2024,10.323
45.47837430277778,9.229221611111111,191.1266,8.41667,249,2024,10.319
45.47837430277778,9.229221611111111,191.1266,8.42500,249,2024,10.394
45.47837430277778,9.229221611111111,191.1265,8.43333,249,2024,10.311
45.47837430277778,9.229221611111111,191.1265,8.44167,249,2024,10.358
45.47837430277778,9.229221611111111,191.1265,8.45000,249,2024,10.321
45.47837430277778,9.229221611111111,191.1265,8.45833,249,2024,10.255
45.47837430277778,9.229221611111111,191.1265,8.46667,249,2024,10.202
45.47837430277778,9.229221611111111,191.1265,8.47500,249,2024,10.174
45.47837430277778,9.229221611111111,191.1265,8.48333,249,2024,10.205
45.47837430277778,9.229221611111111,191.1266,8.49167,249,2024,10.119
45.47837430277778,9.229221611111111,191.1266,8.50000,249,2024,10.053
45.47837430277778,9.229221611111111,191.1266,8.50833,249,2024,10.070
45.47837430277778,9.229221608333333,191.1267,8.51667,249,2024,10.151
45.47837430277778,9.229221608333333,191.1267,8.52500,249,2024,10.203
45.47837430277778,9.229221608333333,191.1268,8.53333,249,2024,10.211
45.47837430277778,9.229221608333333,191.1268,8.54167,249,2024,10.200
45.47837430277778,9.229221608333333,191.1268,8.55000,249,2024,10.080
45.47837430277778,9.229221608333333,191.1269,8.55833,249,2024,10.063
45.478374305555555,9.229221608333333,191.1269,8.56667,249,2024,10.120
45.478374305555555,9.229221608333333,191.1269,8.57500,249,2024,10.077
45.478374305555555,9.229221611111111,191.127,8.58333,249,2024,10.038
45.47837430277778,9.229221611111111,191.127,8.59167,249,2024,9.962
45.47837430277778,9.229221611111111,191.1271,8.60000,249,2024,9.948
45.47837430277778,9.229221611111111,191.1273,8.60833,249,2024,9.946
45.47837430277778,9.229221613888889,191.1274,8.61667,249,2024,9.897
45.47837430277778,9.229221613888889,191.1275,8.62500,249,2024,9.890
45.47837430277778,9.229221613888889,191.1277,8.63333,249,2024,9.921
45.47837430277778,9.229221613888889,191.1279,8.64167,249,2024,9.929
45.47837430277778,9.229221613888889,191.128,8.65000,249,2024,9.956
45.47837430277778,9.229221613888889,191.1282,8.65833,249,2024,10.034
45.47837430277778,9.229221613888889,191.1284,8.66667,249,2024,9.969
45.47837430277778,9.229221613888889,191.1285,8.67500,249,2024,9.997
45.47837430277778,9.229221613888889,191.1287,8.68333,249,2024,9.964
45.47837430277778,9.229221613888889,191.1288,8.69167,249,2024,9.840
45.47837430277778,9.229221613888889,191.1289,8.70000,249,2024,9.912
45.47837430277778,9.229221613888889,191.129,8.70833,249,2024,9.864
45.47837430277778,9.229221613888889,191.1291,8.71667,249,2024,9.895
45.47837430277778,9.229221613888889,191.1293,8.72500,249,2024,9.956
45.47837430277778,9.229221613888889,191.1294,8.73333,249,2024,9.915
45.47837430277778,9.229221613888889,191.1295,8.74167,249,2024,9.875
45.47837430277778,9.229221616666665,191.1297,8.75000,249,2024,9.855
45.47837430277778,9.229221616666665,191.1298,8.75833,249,2024,9.852
45.47837430277778,9.229221616666665,191.13,8.76667,249,2024,9.886
45.47837430277778,9.229221616666665,191.1301,8.77500,249,2024,9.938
45.47837430277778,9.229221619444445,191.1303,8.78333,249,2024,9.952
45.47837430277778,9.229221619444445,191.1304,8.79167,249,2024,9.901
45.47837430277778,9.229221619444445,191.1305,8.80000,249,2024,9.876
45.47837430277778,9.229221619444445,191.1306,8.80833,249,2024,9.812
45.47837430277778,9.229221619444445,191.1306,8.81667,249,2024,9.780
45.47837430277778,9.229221619444445,191.1307,8.82500,249,2024,9.731
45.47837430277778,9.229221619444445,191.1307,8.83333,249,2024,9.722
45.47837430277778,9.229221619444445,191.1308,8.84167,249,2024,9.688
45.47837430277778,9.229221619444445,191.1308,8.85000,249,2024,9.755
45.47837430277778,9.229221619444445,191.1309,8.85833,249,2024,9.719
45.47837430277778,9.229221619444445,191.1309,8.86667,249,2024,9.739
45.47837430277778,9.229221619444445,191.131,8.87500,249,2024,9.770
45.47837430277778,9.229221619444445,191.131,8.88333,249,2024,9.799
45.47837430277778,9.229221619444445,191.131,8.89167,249,2024,9.824
45.47837430277778,9.229221619444445,191.1311,8.90000,249,2024,9.801
45.47837430277778,9.229221619444445,191.1312,8.90833,249,2024,9.797
45.47837430277778,9.229221619444445,191.1313,8.91667,249,2024,9.819
45.47837430277778,9.229221619444445,191.1314,8.92500,249,2024,9.822
45.47837430277778,9.229221619444445,191.1314,8.93333,249,2024,9.826
45.47837430277778,9.229221619444445,191.1314,8.94167,249,2024,9.826
45.47837430277778,9.229221619444445,191.1315,8.95000,249,2024,9.856
45.47837430277778,9.229221616666665,191.1316,8.95833,249,2024,9.871
45.47837430277778,9.229221616666665,191.1316,8.96667,249,2024,9.866
45.47837430277778,9.229221616666665,191.1316,8.97500,249,2024,9.897
45.478374305555555,9.229221616666665,191.1317,8.98333,249,2024,9.900
45.478374305555555,9.229221616666665,191.1317,8.99167,249,2024,9.896
45.478374305555555,9.229221616666665,191.1317,9.00000,249,2024,9.926
45.478374305555555,9.229221616666665,191.1318,9.00833,249,2024,9.920
45.478374305555555,9.229221616666665,191.1318,9.01667,249,2024,9.901
45.478374305555555,9.229221613888889,191.1318,9.02500,249,2024,9.918
45.478374305555555,9.229221613888889,191.1318,9.03333,249,2024,9.966
45.478374305555555,9.229221613888889,191.1319,9.04167,249,2024,10.014
45.478374305555555,9.229221613888889,191.132,9.05000,249,2024,10.048
45.478374305555555,9.229221613888889,191.1321,9.05833,249,2024,10.087
45.478374305555555,9.229221611111111,191.1322,9.06667,249,2024,10.083
45.478374305555555,9.229221611111111,191.1323,9.07500,249,2024,10.025
45.478374305555555,9.229221608333333,191.1325,9.08333,249,2024,10.028
45.478374305555555,9.229221608333333,191.1326,9.09167,249,2024,10.080
45.478374305555555,9.229221608333333,191.1326,9.10000,249,2024,10.090
45.478374305555555,9.229221605555555,191.1327,9.10833,249,2024,10.164
45.478374305555555,9.229221605555555,191.1328,9.11667,249,2024,10.160
45.478374305555555,9.229221605555555,191.1328,9.12500,249,2024,10.183
